Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 46250900-València - Nazaret Met-2
	
FECHA	HORA	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.	Veloc.máx.
11/05/2024	09	0,4	82	24,2	36	1015	629	0	1
11/05/2024	10	1,8	64	24,2	37	1015	791	0	3,3
11/05/2024	11	1,9	64	24,3	39	1016	855	0	3,8
11/05/2024	12	3,2	67	23,5	52	1015	992	0	6,3
11/05/2024	13	3,6	71	22,7	54	1015	672	0	7
11/05/2024	14	2,9	71	23,1	52	1015	753	0	5
11/05/2024	15	2,7	53	23,7	52	1015	780	0	5,3
11/05/2024	16	3,2	64	22,7	55	1014	504	0	6,3
11/05/2024	17	3,3	69	21,5	65	1014	323	0	6,1
11/05/2024	18	2,2	69	21	70	1014	195	0	4,2
11/05/2024	19	0,9	49	20,7	72	1014	65	0	2,5
11/05/2024	20	0,4	35	19,5	78	1014	0	0	1,3
11/05/2024	21	0,4	17	19,2	83	1015	0	0	1,1
11/05/2024	22	0,4	6	19,1	84	1015	0	0	1
11/05/2024	23	0,2	25	19	86	1015	0	0	0,3
12/05/2024	00	0,2	33	18,8	87	1014	0	0	0,3
12/05/2024	01	0,2	37	18,8	87	1014	0	0	0,3
12/05/2024	02	0,2	27	18,5	88	1014	0	0	0,3
12/05/2024	03	0,1	7	18,2	88	1013	0	0	0,3
12/05/2024	04	0,2	13	18,1	86	1013	0	0	0,3
12/05/2024	05	0,1	275	17,5	82	1013	0	0	0,3
12/05/2024	06	0,1	252	17,5	74	1014	7	0	0,3
12/05/2024	07	0,3	276	21,1	65	1014	256	0	1,2
12/05/2024	08	0,3	356	23,4	61	1014	362	0	1
12/05/2024	09	1,3	49	22,8	64	1014	549	0	2,6
12/05/2024	10	2,1	62	23,4	61	1015	792	0	4,1
12/05/2024	11	2,5	63	23,5	62	1014	891	0	4,9
12/05/2024	12	2,9	72	23,5	62	1014	960	0	5
12/05/2024	13	2,6	61	24	57	1014	968	0	5,3
12/05/2024	14	2,6	59	24,5	54	1013	880	0	5,4
12/05/2024	15	2,8	48	23,5	61	1013	754	0	5,8
12/05/2024	16	2,4	47	23,4	67	1012	586	0	5,4
12/05/2024	17	3	43	22,2	73	1012	366	0	6,3
12/05/2024	18	3,3	38	21,8	68	1012	236	0	6,2
12/05/2024	19	3,1	32	20,5	74	1012	30	0	5,7
12/05/2024	20	2,5	30	19,8	79	1012	0	0	5,3
12/05/2024	21	1,7	31	19,6	82	1013	0	0	3,7
12/05/2024	22	1	28	19,6	83	1013	0	0	2,4
12/05/2024	23	0,2	359	19,9	81	1013	0	0	0,5
13/05/2024	00	0,2	338	20	79	1013	0	0	0,3
13/05/2024	01	0,1	309	19,9	78	1012	0	0	0,4
13/05/2024	02	0,1	352	19,7	75	1012	0	0	0,3
13/05/2024	03	0,2	2	19,8	69	1011	0	0	0,3
13/05/2024	04	0,2	338	19,6	67	1011	0	0	0,3
13/05/2024	05	0,1	20	19,3	66	1011	0	0	0,3
13/05/2024	06	0,2	253	19,5	70	1011	46	0	0,4
13/05/2024	07	0,2	278	22,4	58	1011	229	0	0,6
13/05/2024	08	0,6	243	22,4	57	1011	409	0	1,7
13/05/2024	09	0,4	183	24,7	46	1011	610	0	1,3
13/05/2024	10	2,7	67	23,7	60	1011	741	0	5,3
13/05/2024	11							0	
13/05/2024	12							0,2	
13/05/2024	13	5,8	76	22,7	69	1009	908	0	9
13/05/2024	14	5,7	73	22,4	70	1008	769	0	8,7
13/05/2024	15	4,1	71	21,8	75	1007	411	0	7,1
13/05/2024	16	2,6	60	21,9	75	1007	372	0	5,9
13/05/2024	17	2	46	22	73	1006	276	0	4,6
13/05/2024	18	2,7	35	21,4	77	1006	168	0	5,1
13/05/2024	19	3,1	31	20,3	81	1005	30	0	5,5
13/05/2024	20	2,7	31	20	81	1005	0	0	5,2
13/05/2024	21	1,9	33	20	78	1005	0	0	4
13/05/2024	22	1,5	21	20,2	76	1005	0	0	3,3
13/05/2024	23	0,5	355	19,9	81	1004	0	0	2
14/05/2024	00	0,3	312	19,6	82	1004	0	0	0,9
14/05/2024	01	0,2	302	19,3	81	1003	0	0	0,3
14/05/2024	02	0,2	272	19,2	78	1002	0	0	0,3
14/05/2024	03	0,1	218	18,8	82	1002	0	0	0,3
14/05/2024	04	0,1	214	18,3	81	1001	0	0	0,3
14/05/2024	05	0,2	231	17,8	78	1001	0	0	0,6
14/05/2024	06	0,2	254	18,5	77	1001	20	0	0,6
14/05/2024	07	0,3	205	20,7	70	1001	237	0	0,6
14/05/2024	08	1	175	22,2	62	1001	321	0	2,6
14/05/2024	09	4,2	330	24,1	58	1001	487	0	9,2
14/05/2024	10	3,7	43	23,1	68	1002	725	0	7,5
14/05/2024	11	2,9	60	24,4	60	1002	919	0	6,3
14/05/2024	12	5	70	23,8	63	1002	972	0	9
14/05/2024	13	4,9	66	23,6	64	1001	979	0	9
14/05/2024	14	4,7	65	23,4	68	1001	924	0	9,4
14/05/2024	15	5,5	79	22,4	71	1001	631	0	10,1
14/05/2024	16	4,7	76	22,1	73	1001	570	0	8,5
14/05/2024	17	4,3	70	21,4	76	1002	313	0	8,8
14/05/2024	18	3,6	61	20,3	79	1001	93	0	7,9
14/05/2024	19	2	45	20,4	78	1002	34	0	4,6
14/05/2024	20	2,3	34	19,7	77	1002	0	0	4,3
14/05/2024	21	1,5	25	19,6	76	1003	0	0	3
14/05/2024	22	0,5	323	19,5	74	1004	0	0	1,5
14/05/2024	23	0,1	258	19,3	71	1004	0	0	0,3
15/05/2024	00	0,2	236	18,8	73	1003	0	0	0,3
15/05/2024	01	0,3	248	18,2	77	1003	0	0	0,6
15/05/2024	02	0,7	256	17,7	77	1003	0	0	1,2
15/05/2024	03	0,6	243	17,1	80	1002	0	0	1,1
15/05/2024	04	0,5	228	16,5	82	1002	0	0	1,1
15/05/2024	05	0,4	211	16,3	82	1003	0	0	1,1
15/05/2024	06	0,7	246	17,1	79	1003	68	0	1,2
15/05/2024	07	0,4	274	20,6	59	1003	252	0	1,2
15/05/2024	08	0,8	358	23,2	51	1004	425	0	2,6
15/05/2024	09	3,5	35	21,8	59	1004	561	0	7,1
15/05/2024	10	4,3	42	22,3	59	1004	778	0	8,6
15/05/2024	11	4,8	56	22,2	57	1004	922	0	9,5
15/05/2024	12	5,3	50	22,3	52	1004	976	0	10,8
15/05/2024	13	5,1	55	22,4	50	1003	973	0	10,6
15/05/2024	14	4,9	58	22,3	55	1003	912	0	10,2
15/05/2024	15	4	62	22,2	60	1003	797	0	8,8
15/05/2024	16	3,9	57	21,6	63	1003	643	0	8,1
15/05/2024	17	3,9	58	20,6	68	1003	377	0	8,3
15/05/2024	18	3,8	57	19,9	71	1003	203	0	7,6
15/05/2024	19	2,8	56	18,9	76	1004	5	0	5,9
15/05/2024	20	1,6	46	18,6	78	1005	0	0	3,8
15/05/2024	21	0,9	28	18,4	80	1005	0	0	2,2
15/05/2024	22	0,6	351	18,7	79	1006	0	0	2,1
15/05/2024	23	0,4	29	18,4	79	1006	0	0	1
16/05/2024	00	0,1	297	18,3	79	1005	0	0	0,4
16/05/2024	01	0,6	243	17,4	82	1005	0	0	1,2
16/05/2024	02	0,7	252	16,7	82	1004	0	0	1,7
16/05/2024	03	0,5	237	16,2	83	1004	0	0	1,2
16/05/2024	04	1,1	238	15,3	83	1004	0	0	2,4
16/05/2024	05	1,3	245	14,9	81	1004	0	0	2,9
16/05/2024	06	1,1	214	16,1	58	1005	77	0	4
16/05/2024	07	3,3	241	18,2	43	1005	270	0	6,9
16/05/2024	08	4,2	237	20,1	37	1005	473	0	8,7
16/05/2024	09	4,5	236	21,7	32	1005	665	0	10,9
16/05/2024	10	5,9	241	22,7	28	1005	822	0	13,1
16/05/2024	11	6,2	243	23,4	26	1005	939	0	14,7
16/05/2024	12	6,8	246	24,5	23	1004	1001	0	14,9
16/05/2024	13	7,1	251	25,4	21	1004	993	0	14,6
16/05/2024	14	7,1	243	26,2	19	1004	896	0	15,5
16/05/2024	15	7,6	239	26,7	19	1003	817	0	15,3
16/05/2024	16	6,4	243	26,9	19	1003	492	0	13,6
16/05/2024	17	5,9	233	26,1	20	1003	225	0	13,1
16/05/2024	18	5,7	240	26,1	20	1003	180	0	12,2
16/05/2024	19	4,8	250	25,7	22	1003	63	0	10,4
16/05/2024	20	3,1	260	24,3	24	1004	0	0	7,8
16/05/2024	21	1,6	272	23,3	31	1005	0	0	3,8
16/05/2024	22	1	39	20,4	71	1005	0	0	2,6
16/05/2024	23	0,4	34	19,8	75	1005	0	0	0,8
17/05/2024	00	0,1	339	19,6	76	1005	0	0	0,3
17/05/2024	01	0,1	165	19,1	77	1005	0	0	0,3
17/05/2024	02	0,3	197	18,5	52	1005	0	0	0,7
17/05/2024	03	0,5	214	18	42	1005	0	0	1,1
17/05/2024	04	1,3	213	17,7	41	1004	0	0	3
17/05/2024	05	2	234	17,1	43	1005	0	0	3,9
17/05/2024	06	1,5	230	17,5	44	1005	8	0	2,9
17/05/2024	07	1,1	239	19	42	1006	134	0	3
17/05/2024	08	0,8	277	24,1	32	1006	533	0	2
17/05/2024	09	1,6	67	25	35	1006	751	0	3,4
17/05/2024	10	2,6	67	24,2	41	1006	809	0	4,6
17/05/2024	11	3,6	87	24,1	40	1006	536	0	6,2
17/05/2024	12	4,8	90	24,2	43	1005	744	0	8,4
17/05/2024	13	4,8	108	24,2	50	1005	772	0	10,2
17/05/2024	14	4,3	113	24,6	45	1005	804	0	9,6
17/05/2024	15	5,1	107	24,8	46	1004	830	0	10,7
17/05/2024	16	5,3	100	24,3	49	1004	655	0	11,2
17/05/2024	17	5,7	95	23,8	51	1004	455	0	11,2
17/05/2024	18	5,8	95	23,3	52	1004	248	0	11,2
17/05/2024	19	4,2	108	22,6	54	1004	55	0	8,7
17/05/2024	20	2,4	103	21,9	59	1004	0	0	6,2
17/05/2024	21	1,9	17	21,6	62	1005	0	0	5,1
17/05/2024	22	4,9	43	20	81	1006	0	0	10,3
17/05/2024	23	4,1	40	19,6	84	1006	0	0	9,3
18/05/2024	00	3,5	32	19,5	83	1006	0	0	8
18/05/2024	01	3,4	29	19,3	85	1006	0	0	6,7
18/05/2024	02	3,4	30	19	88	1006	0	0	6,8
18/05/2024	03	1,7	23	18,9	90	1006	0	0	4,3
18/05/2024	04	0,8	302	18,6	88	1006	0	0	3,2
18/05/2024	05	1	300	18,5	87	1006	0	0	3,4
18/05/2024	06	0,5	302	18,9	83	1007	34	0	2,1
18/05/2024	07	0,3	296	20,8	70	1008	162	0	1,4
18/05/2024	08	2,2	18	22	64	1008	353	0	5
18/05/2024	09	3,5	34	22,9	63	1008	644	0	6,5
18/05/2024	10	4,1	48	22,7	64	1008	753	0	7,9
18/05/2024	11	3,9	56	23,1	61	1009	915	0	8,1
18/05/2024	12	4,8	58	22,9	60	1008	976	0	9,4
18/05/2024	13	4,3	52	23,1	64	1008	978	0	8,7
18/05/2024	14	3,8	49	23,4	68	1008	920	0	8,2
18/05/2024	15	3,9	53	23,3	70	1007	832	0	7,9
18/05/2024	16	3,5	53	23	70	1007	621	0	7,2
18/05/2024	17	2,8	58	21,8	74	1007	238	0	5,7
18/05/2024	18	2,4	51	21	77	1007	93	0	5,8
18/05/2024	19	3	42	20,6	79	1007	57	0	7
18/05/2024	20	2,5	54	19,9	82	1008	0	0	6,2
18/05/2024	21	1,9	37	19,4	84	1009	0	0	4,7
18/05/2024	22	2,3	34	19,3	81	1009	0	0	4,4
18/05/2024	23	3,6	31	19	85	1009	0	0	6,2
19/05/2024	00	3,3	32	19	85	1008	0	0	5,9
19/05/2024	01	2,3	28	19	83	1008	0	0	5,3
19/05/2024	02	1,6	25	18,9	82	1007	0	0	3,6
19/05/2024	03	0,7	6	18,8	83	1007	0	0	2,4
19/05/2024	04	1	23	18,8	84	1007	0	0	2,7
19/05/2024	05	1,3	37	18,6	84	1007	0	0	2,7
19/05/2024	06	1,8	33	19	82	1008	55	0	3,2
19/05/2024	07	1,7	28	21,2	73	1008	270	0	4
19/05/2024	08	2	30	21,4	72	1008	350	0	4
19/05/2024	09	2,6	31	21,7	71	1008	485	0	4,8
19/05/2024	10	2,4	45	23,1	66	1008	771	0	5,2
19/05/2024	11	2,7	52	23,7	64	1007	914	0	5,9
19/05/2024	12	3,2	50	23,9	63	1007	978	0	6,8
19/05/2024	13	4,1	55	23,2	67	1006	920	0	8,1
19/05/2024	14	5	73	23,1	67	1006	846	0	8,7
19/05/2024	15	5,7	82	22,2	71	1005	627	0	9,2
19/05/2024	16	4,2	77	21,8	73	1005	442	0	7,3
19/05/2024	17	3,7	81	21	77	1005	168	0	6,9
19/05/2024	18	3,5	84	20,4	81	1005	43	0	6,8
19/05/2024	19	2,5	63	20,1	84	1005	4	0	5
19/05/2024	20	2,1	44	20	84	1006	4	0	5
19/05/2024	21	2,9	34	19,7	86	1006	0	0	5,8
19/05/2024	22	2,7	31	19,5	87	1007	0	0	5,7
19/05/2024	23	3,2	31	19,5	85	1007	0	0	6,3
20/05/2024	00	2,6	28	19,7	83	1007	0	0	5,3
20/05/2024	01	3,1	31	19,4	86	1006	0	0	6,2
20/05/2024	02	3,4	33	18,9	81	1006	0	1	6,4
20/05/2024	03	1	36	18,1	83	1006	0	0,3	2,6
20/05/2024	04	0,5	20	18,4	80	1006	0	0	1,2
20/05/2024	05	0,1	338	18,3	80	1007	0	0	0,5
20/05/2024	06	0,2	268	19,5	75	1007	58	0	0,6
20/05/2024	07	1,6	273	21,6	67	1007	239	0	3,5
20/05/2024	08	1	266	23	59	1007	448	0	2,9
20/05/2024	09	0,8	247	24	55	1007	564	0	3,1
20/05/2024	10	2,5	106	24,1	57	1007	699	0	5,1
20/05/2024	11	4,6	92	23,3	62	1007	903	0	7,6
20/05/2024	12	5,4	93	23	63	1007	889	0	9,5
20/05/2024	13	5,5	91	22,9	64	1006	753	0	10,1
20/05/2024	14	4,9	75	22,8	67	1007	790	0	8,9
20/05/2024	15	5,6	73	22,2	72	1007	622	0	9,7
20/05/2024	16	5	69	21,8	74	1007	439	0	8,9
20/05/2024	17	4,2	54	21,5	74	1007	279	0	8,7
20/05/2024	18	5	40	20,5	77	1007	42	0	10,8
20/05/2024	19	4,9	33	20,2	78	1007	28	0	9,2
20/05/2024	20	4,7	31	20	78	1008	0	0	9,3
20/05/2024	21	1,9	12	20,1	77	1009	0	0	5,5
20/05/2024	22	0,9	296	20	72	1009	0	0	3
20/05/2024	23	0,4	321	19,7	72	1009	0	0	1,4
21/05/2024	00	0,2	285	19,6	70	1009	0	0	0,9
21/05/2024	01	0,1	252	19,4	69	1009	0	0	0,3
21/05/2024	02	0,2	257	18,7	74	1009	0	0	0,5
21/05/2024	03	0,2	257	18,3	77	1009	0	0	0,6
21/05/2024	04	0,4	194	17,5	82	1009	0	0	1,2
21/05/2024	05	0,5	238	17	85	1009	0	0	1,1
21/05/2024	06	0,5	234	17,5	82	1009	43	0	1,1
21/05/2024	07	0,8	224	19,1	73	1010	239	0	2,2
21/05/2024	08	1,1	226	22,1	58	1010	472	0	2,9
21/05/2024	09	1,1	232	24,6	43	1010	716	0	3,2
21/05/2024	10	1,1	215	26,8	32	1010	830	0	3,6
21/05/2024	11	1,1	208	28,5	27	1010	890	0	4,7
21/05/2024	12	4,2	93	26,9	40	1010	891	0	8,8
21/05/2024	13	5,9	76	22,8	69	1010	518	0	10,5
21/05/2024	14	3,9	55	24,1	64	1010	792	0	8,5
21/05/2024	15	4,8	44	23,9	67	1010	709	0	9,4
21/05/2024	16	7,3	35	22,4	69	1010	503	0	12,8
21/05/2024	17	6,8	34	22	70	1010	421	0	12,4
21/05/2024	18	6,3	32	21,6	70	1010	252	0	11,8
21/05/2024	19	5,9	33	20,8	70	1011	64	0	10,6
21/05/2024	20	5,7	31	19,9	75	1011	0	0	10,1
21/05/2024	21	2,7	28	19,7	76	1012	0	0	6
21/05/2024	22	2,2	331	20,1	74	1013	0	0	6,3
21/05/2024	23	0,8	318	19,9	67	1013	0	0	2,6
22/05/2024	00	0,2	231	19,5	67	1013	0	0	0,5
22/05/2024	01	0,6	207	18,7	72	1013	0	0	1,3
22/05/2024	02	0,8	254	18	69	1013	0	0	1,9
22/05/2024	03	1,4	270	18,1	57	1013	0	0	3,1
22/05/2024	04	1,2	245	17,5	59	1013	0	0	2,2
22/05/2024	05	1	261	17	61	1013	0	0	2,5
22/05/2024	06	1,8	255	18,2	55	1013	85	0	4,7
22/05/2024	07	2,9	255	19,4	51	1013	277	0	5,9
22/05/2024	08	1	299	23,2	39	1014	477	0	3,2
22/05/2024	09	1,8	44	23,7	40	1014	669	0	3,9
22/05/2024	10	1,9	59	23,7	41	1014	827	0	4,1
22/05/2024	11	2,8	51	24	42	1014	933	0	5,3
22/05/2024	12	3,7	56	24	44	1014	976	0	6,9
22/05/2024	13	4,4	71	23,5	49	1013	1007	0	7,7
22/05/2024	14	5,8	89	23,3	61	1013	929	0	10,1
22/05/2024	15	5,4	82	23,3	61	1013	818	0	10,1
22/05/2024	16	4,6	70	23,1	62	1012	618	0	8,6
22/05/2024	17	3,4	62	23,2	61	1012	467	0	6,9
22/05/2024	18	3,1	46	22,8	62	1012	261	0	6,3
22/05/2024	19	3,7	31	21,5	70	1012	62	0	7,2
22/05/2024	20	4	35	20,5	74	1012	0	0	8,8
22/05/2024	21	4,6	36	20,3	76	1013	0	0	10
22/05/2024	22	4	40	20,1	76	1013	0	0	8,6
22/05/2024	23	3,5	35	19,9	77	1013	0	0	7,5
23/05/2024	00	1,1	297	19,3	74	1013	0	0	3,2
23/05/2024	01	1	299	19,2	70	1013	0	0	3
23/05/2024	02	0,6	302	19,2	67	1013	0	0	1,7
23/05/2024	03	0,2	294	18,8	68	1013	0	0	0,4
23/05/2024	04	0,2	274	18,3	69	1013	0	0	0,6
23/05/2024	05	0,2	284	18,2	69	1014	0	0	0,6
23/05/2024	06	0,9	296	19,7	61	1014	79	0	2,9
23/05/2024	07	0,9	323	21,2	57	1014	191	0	3,1
23/05/2024	08	2,1	24	22	56	1015	312	0	5,2
23/05/2024	09	4,2	33	22,4	54	1015	486	0	7,8
23/05/2024	10	5,2	33	22,5	62	1015	609	0	9,1
23/05/2024	11	4,7	39	23,6	62	1015	881	0	9,5
23/05/2024	12	5,6	42	23,5	54	1015	917	0	10,6
23/05/2024	13	5	44	23	56	1015	685	0	9,9
23/05/2024	14	4,3	52	23,5	59	1014	836	0	9,1
23/05/2024	15	4,3	60	22,8	66	1014	653	0	9,4
23/05/2024	16	3,7	55	22,6	72	1014	497	0	7,7
23/05/2024	17	3,8	70	22,2	75	1014	385	0	7,6
23/05/2024	18	4	73	21	81	1013	126	0	6,9
23/05/2024	19	2,2	78	20,7	82	1014	26	0	4,3
23/05/2024	20	1,6	53	20,3	85	1014	0	0	3,2
23/05/2024	21	2,3	31	20,2	86	1014	0	0	4,4
23/05/2024	22	3,6	31	20,1	86	1015	0	0	6,6
23/05/2024	23	2,7	32	19,8	86	1015	0	0	5,3
24/05/2024	00	2,4	29	19,7	85	1015	0	0	4,4
24/05/2024	01	1,4	358	19,6	86	1015	0	0	3,3
24/05/2024	02	0,5	327	19,2	86	1014	0	0	1,9
24/05/2024	03	0,9	345	18,8	87	1014	0	0	2,8
24/05/2024	04	0,5	336	18,4	86	1014	0	0	2,2
24/05/2024	05	0,4	337	18,1	85	1014	0	0	1,4
24/05/2024	06	0,4	311	19,7	77	1014	77	0	1,1
24/05/2024	07	1,4	336	21,6	67	1014	261	0	4,3
24/05/2024	08	2,3	23	22,6	65	1015	464	0	6
24/05/2024	09	4	34	22,8	66	1015	648	0	7,4
24/05/2024	10	4,3	33	23,2	67	1015	796	0	7,7
24/05/2024	11	4,6	34	23,6	68	1015	914	0	8,1
24/05/2024	12	4,1	40	24	65	1015	979	0	8,3
24/05/2024	13	4	46	24,2	65	1014	952	0	8,3
24/05/2024	14	4	48	24,3	67	1014	921	0	8,3
24/05/2024	15	4,3	48	23,8	69	1014	807	0	8,8
24/05/2024	16	4,2	51	23,4	70	1013	657	0	8,6
24/05/2024	17	4,1	54	22,9	73	1013	464	0	7,8
24/05/2024	18	3,7	50	22	79	1013	168	0	8,1
24/05/2024	19	3,1	38	21	82	1013	17	0	6,9
24/05/2024	20	2,4	32	20,3	84	1014	0	0	4,6
24/05/2024	21	2,2	31	20,1	84	1015	0	0	4,6
24/05/2024	22	2,9	32	19,9	84	1015	0	0	5,7
24/05/2024	23	2,1	33	19,6	83	1015	0	0	4,3
25/05/2024	00	1,2	28	19,5	83	1015	0	0	2,4
25/05/2024	01	0,7	25	19,4	83	1015	0	0	1,7
25/05/2024	02	0,2	306	19,6	82	1015	0	0	0,6
25/05/2024	03	0,2	284	19,2	83	1015	0	0	0,5
25/05/2024	04	0,5	279	18,8	83	1015	0	0	1,2
25/05/2024	05	0,4	278	18,5	84	1014	0	0	1,7
25/05/2024	06	0,6	272	19,6	81	1014	81	0	1,8
25/05/2024	07	0,9	252	20,9	74	1015	284	0	2,2
25/05/2024	08	0,6	190	21,5	70	1015	396	0	2
25/05/2024	09	1,1	145	22,7	65	1015	637	0	2,9
25/05/2024	10	2,5	107	23,5	64	1015	800	0	5,4
25/05/2024	11	3,8	89	23,6	65	1015	933	0	6,8
25/05/2024	12	4,7	71	23,6	67	1014	985	0	8
25/05/2024	13	5,2	73	23,6	66	1014	983	0	9,3
25/05/2024	14	5,6	73	23,5	68	1013	919	0	9,6
25/05/2024	15	4,8	62	23,4	70	1013	748	0	8,6
25/05/2024	16	4,2	47	23,5	72	1013	598	0	8,3
25/05/2024	17	4,5	37	22,8	75	1013	367	0	8,7
25/05/2024	18	5,3	33	21,8	80	1013	142	0	9,5
25/05/2024	19	5,6	32	21	82	1013	22	0	9,7
25/05/2024	20	3,7	36	20,6	84	1014	0	0	7,6
25/05/2024	21	2	35	20,6	86	1015	0	0	4,8
25/05/2024	22	1,2	19	20,6	87	1015	0	0	2,9
25/05/2024	23	1	306	20,5	84	1015	0	0	2,8
26/05/2024	00	0,7	294	20,1	83	1015	0	0	2,1
26/05/2024	01	0,3	287	19,8	80	1014	0	0	1,1
26/05/2024	02	0,1	230	19,4	82	1014	0	0	0,3
26/05/2024	03	0,3	234	18,9	84	1013	0	0	0,6
26/05/2024	04	0,2	250	18,5	85	1013	0	0	0,3
26/05/2024	05	0,2	243	18,1	84	1013	0	0	0,4
26/05/2024	06	0,2	253	19,1	80	1014	79	0	0,5
26/05/2024	07	0,1	267	22,3	68	1014	260	0	0,5
26/05/2024	08	0,4	9	24,4	59	1014	459	0	1,1
26/05/2024	09	1	49	25,4	56	1015	637	0	2,1
26/05/2024	10	2,2	70	25,2	56	1015	793	0	4,1
26/05/2024	11	3,8	73	24,6	62	1015	902	0	6,1
26/05/2024	12	3,5	66	24,8	65	1014	955	0	6,8
26/05/2024	13	3,3	63	24,8	70	1014	937	0	7
26/05/2024	14	4,1	71	24,8	69	1013	884	0	7,3
26/05/2024	15	3,9	70	24,2	71	1013	760	0	6,9
26/05/2024	16	3,2	58	24,1	71	1013	551	0	6,6
26/05/2024	17	3,3	33	23,7	72	1013	411	0	6,7
26/05/2024	18	3,1	32	22,8	77	1013	177	0	5,2
26/05/2024	19	2,7	38	22,1	80	1013	51	0	5,5
26/05/2024	20	1,7	41	21,6	84	1013	0	0	4,4
26/05/2024	21	2,3	47	21,4	85	1014	0	0	5,5
26/05/2024	22	1,5	59	21,4	85	1014	0	0	3,9
26/05/2024	23	1	34	21,3	85	1014	0	0	2,9
27/05/2024	00	0,9	340	21,4	85	1014	0	0	2,9
27/05/2024	01	1,1	11	21,1	86	1014	0	0	2,9
27/05/2024	02	2,1	26	20,9	88	1014	0	0	4,7
27/05/2024	03	2	1	20,8	88	1013	0	0	4,9
27/05/2024	04	0,9	349	20,7	87	1013	0	0	2,9
27/05/2024	05	0,5	313	20,6	85	1014	0	0	1,9
27/05/2024	06	0,3	316	21	80	1014	33	0	1,5
27/05/2024	07	1	3	22,1	76	1014	114	0	2,9
27/05/2024	08	2,4	29	23,3	76	1015	362	0	5,3
27/05/2024	09	3,1	31	24,7	70	1015	589	0	6,2
27/05/2024	10	3,5	41	24,4	71	1015	566	0	6,4
27/05/2024	11	3,9	36	24,2	73	1015	527	0	7,5
27/05/2024	12	4,1	39	24,6	71	1015	750	0	7,8
27/05/2024	13	4,6	42	25,2	68	1015	957	0	9,6
27/05/2024	14	4,3	44	25,1	69	1015	841	0	9,2
27/05/2024	15	4,5	42	24,3	72	1014	637	0	8,5
27/05/2024	16	2,6	55	24,4	72	1014	541	0	5,8
27/05/2024	17	1,9	37	24,5	72	1014	419	0	4,2
27/05/2024	18	1,6	33	24,2	73	1014	279	0	3,7
27/05/2024	19	1	38	22,9	77	1015	68	0	2,3
27/05/2024	20	0,3	26	21,9	82	1015	0	0	1
27/05/2024	21	1,3	16	21,4	84	1016	0	0	3,1
27/05/2024	22	1,9	30	21,1	86	1016	0	0	3,9
27/05/2024	23	2,8	31	21	86	1017	0	0	5,6
28/05/2024	00	4,1	33	20,9	85	1017	0	0	7,6
28/05/2024	01	4,4	32	20,8	85	1017	0	0	8,3
28/05/2024	02	4,6	34	20,8	84	1017	0	0	8,7
28/05/2024	03	3,7	37	20,7	83	1017	0	0	6,7
28/05/2024	04	3,6	35	20,6	83	1017	0	0	7,1
28/05/2024	05	4,4	33	20,4	79	1017	0	0	7,4
28/05/2024	06	4,5	34	20,5	76	1018	21	0	7,9
28/05/2024	07	4	33	22	69	1018	255	0	7,1
28/05/2024	08	3,7	32	22,9	64	1019	427	0	6,9
28/05/2024	09	3,6	34	24	61	1019	649	0	5,9
28/05/2024	10	2,6	46	24,9	56	1019	788	0	5,3
28/05/2024	11	2,1	52	25,4	54	1019	914	0	4,6
28/05/2024	12	2	78	25,3	53	1018	936	0	4,6
28/05/2024	13	2,7	86	24,9	53	1018	984	0	5,7
28/05/2024	14	3,3	73	25	53	1017	919	0	6,9
28/05/2024	15	4,3	77	24,2	57	1017	810	0	7,6
28/05/2024	16	4,9	82	23,6	61	1016	653	0	8,4
28/05/2024	17	4,1	88	23,3	63	1016	454	0	7,6
28/05/2024	18	3,1	86	22,8	65	1016	263	0	6
28/05/2024	19	1,8	81	22	70	1016	70	0	3,5
28/05/2024	20	0,5	78	21,2	76	1016	0	0	1,4
28/05/2024	21	0,2	77	21	78	1016	0	0	0,3
28/05/2024	22	0,2	45	21,1	78	1017	0	0	0,3
28/05/2024	23	0,2	5	21,1	78	1016	0	0	0,3
29/05/2024	00	0,1	260	20,8	77	1016	0	0	0,3
29/05/2024	01	0,2	234	20,6	76	1016	0	0	0,3
29/05/2024	02	0,2	233	20	76	1015	0	0	0,3
29/05/2024	03	0,7	231	19,4	77	1015	0	0	1,4
29/05/2024	04	0,2	235	19,3	77	1015	0	0	0,4
29/05/2024	05	0,2	195	19	79	1015	0	0	0,4
29/05/2024	06	0,2	243	20,1	75	1015	81	0	0,4
29/05/2024	07	0,3	203	22,1	67	1015	264	0	0,8
29/05/2024	08	0,7	158	23,3	64	1015	462	0	1,7
29/05/2024	09	1,1	147	24,4	61	1014	650	0	2,7
29/05/2024	10	1,8	130	25,1	58	1014	806	0	3,8
29/05/2024	11	3,5	98	25,1	64	1014	918	0	6,5
29/05/2024	12	3,6	76	25,4	66	1013	969	0	6,6
29/05/2024	13	3,6	67	25,9	64	1013	966	0	6,6
29/05/2024	14	3,5	68	26,2	62	1012	860	0	6,6
29/05/2024	15	2,8	60	26,5	61	1011	784	0	5,8
29/05/2024	16	4	35	25,9	63	1011	630	0	7,3
29/05/2024	17	5,3	31	24,8	67	1011	452	0	10
29/05/2024	18	5,5	33	24,2	69	1010	253	0	10,6
