Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 46250049-València-Conselleria Meteo.
	
FECHA	HORA	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.	Veloc.máx.
05/05/2024	12	7,5	131	23,4	47	998	848	0	12
05/05/2024	13	6,7	129	23,7	43	998	810	0	12,7
05/05/2024	14	8,1	135	24,8	37	997	704	0	14,5
05/05/2024	15	9	133	25,5	31	996	440	0	15,3
05/05/2024	16	9,1	134	24,4	34	996	507	0	14,6
05/05/2024	17	3,7	133	24,4	35	996	252	0	7,3
05/05/2024	18	0,3	56	25,8	36	996	181	0	2,2
05/05/2024	19	0,1	16	24,5	39	996	34	0	0,8
05/05/2024	20	0,1	360	23,6	43	996	0	0	0,4
05/05/2024	21	0,8	248	24,4	42	997	0	0	4,9
05/05/2024	22	0,3	38	20,7	64	997	0	0	2,3
05/05/2024	23	0,2	76	20,2	71	997	0	0	0,7
06/05/2024	00	1,3	249	22,2	50	997	0	0	3,8
06/05/2024	01	2,8	273	22,5	44	997	0	0	6,4
06/05/2024	02	2,8	264	21,8	47	996	0	0	6,7
06/05/2024	03	3,2	249	21,4	49	996	0	0	7,8
06/05/2024	04	0,6	240	20,9	52	996	0	0	3,8
06/05/2024	05	0,2	215	20,5	56	996	1	0	1,2
06/05/2024	06	1,9	200	20,1	60	997	38	0	4,8
06/05/2024	07	2,2	229	20,5	59	997	131	0	7,6
06/05/2024	08	3,8	231	21,4	55	998	195	0	9,3
06/05/2024	09	2,6	244	21,9	53	998	272	0	8,8
06/05/2024	10	3,3	255	23,2	47	998	481	0	11,6
06/05/2024	11	4,7	259	23,8	44	998	478	0	12,8
06/05/2024	12	4,2	278	25,1	39	997	681	0	12,9
06/05/2024	13	5,3	257	26,2	32	997	783	0	16
06/05/2024	14	6,1	280	27	28	996	778	0	16,2
06/05/2024	15	4,5	278	27,5	25	996	730	0	13,7
06/05/2024	16	3,4	262	27,4	26	996	367	0	12,2
06/05/2024	17	3,3	90	22,1	61	996	206	0	11,5
06/05/2024	18	4	50	21,8	64	997	138	0	9,9
06/05/2024	19	7,1	47	20,3	75	998	42	0	15
06/05/2024	20	7,1	40	18,9	83	999	0	0	15,8
06/05/2024	21	8,7	32	19	72	1001	0	0	18,4
06/05/2024	22	5,5	33	19,1	62	1002	0	0	12,4
06/05/2024	23	4,6	37	18,6	64	1002	0	0	11,2
07/05/2024	00	3,7	30	18,2	67	1003	0	0	8,2
07/05/2024	01	2,4	29	18,2	67	1003	0	0	5,7
07/05/2024	02	1,2	84	17,7	71	1003	0	0	5,8
07/05/2024	03	0,3	101	17,2	86	1003	0	0	3,7
07/05/2024	04	0,2	85	17,1	82	1003	0	0	3,1
07/05/2024	05	0,2	69	16,8	69	1004	1	0	1,5
07/05/2024	06	0,1	53	17	73	1005	43	0	0,3
07/05/2024	07	0,1	43	17,7	70	1005	104	0	0,4
07/05/2024	08	0,1	278	19	64	1005	231	0	1,4
07/05/2024	09	0,5	234	20,1	55	1005	663	0	4,2
07/05/2024	10	1,3	176	20,8	49	1005	774	0	5,9
07/05/2024	11	3,9	163	21,1	50	1005	867	0	9,1
07/05/2024	12	9,4	140	19,6	57	1004	904	0	15,5
07/05/2024	13	9,2	131	19	57	1004	896	0	14,9
07/05/2024	14	8,1	129	18,9	59	1004	837	0	14,3
07/05/2024	15	9,2	122	18,5	55	1003	726	0	14,4
07/05/2024	16	6,3	129	19,2	54	1003	568	0	12,6
07/05/2024	17	5,4	132	19,4	52	1003	387	0	11,4
07/05/2024	18	3,1	143	19,9	52	1003	200	0	7,7
07/05/2024	19	0,8	132	19,8	51	1004	42	0	3,4
07/05/2024	20	0,8	112	18,8	56	1005	0	0	2,9
07/05/2024	21	0,6	81	18,5	58	1006	0	0	1,8
07/05/2024	22	0,2	1	17,7	68	1007	0	0	1
07/05/2024	23	0,5	315	17,6	62	1007	0	0	3,6
08/05/2024	00	1,2	16	17,3	62	1007	0	0	3,8
08/05/2024	01	0,4	2	16,6	67	1007	0	0	1,9
08/05/2024	02	0,4	327	16,7	53	1007	0	0	3,6
08/05/2024	03	0,1	323	16,4	48	1007	0	0	1,9
08/05/2024	04	0,4	326	16,2	48	1007	0	0	2,8
08/05/2024	05	0,4	314	15,7	49	1007	1	0	2,6
08/05/2024	06	0,1	292	15,5	50	1008	64	0	1,9
08/05/2024	07	0,1	281	16	50	1008	100	0	2,7
08/05/2024	08	0,1	297	18,3	43	1008	291	0	3
08/05/2024	09	0,1	241	20,8	36	1008	654	0	1,5
08/05/2024	10	0,1	228	22,6	32	1008	790	0	2,1
08/05/2024	11	0,8	167	23,6	30	1007	884	0	3,6
08/05/2024	12	2,4	125	23,3	31	1007	923	0	7
08/05/2024	13	3,5	130	23,5	29	1006	916	0	8,3
08/05/2024	14	4,5	135	23	32	1006	861	0	9,4
08/05/2024	15	8,7	133	21,7	35	1005	744	0	13,3
08/05/2024	16	8,8	134	20,6	43	1005	591	0	13,6
08/05/2024	17	7,2	133	20,1	50	1005	410	0	13,4
08/05/2024	18	3,6	133	19,9	55	1005	209	0	9,3
08/05/2024	19	0,9	104	19,6	57	1006	47	0	5,5
08/05/2024	20	1,2	65	17,6	71	1006	0	0	5,4
08/05/2024	21	0,6	19	17,4	73	1007	0	0	3,7
08/05/2024	22	0,4	334	17	73	1007	0	0	2,9
08/05/2024	23	0,1	8	16,7	65	1007	0	0	0,7
09/05/2024	00	0,1	351	16,4	56	1007	0	0	0,6
09/05/2024	01	0,1	6	16,6	54	1007	0	0	0,3
09/05/2024	02	0,9	17	16,1	62	1006	0	0	3,1
09/05/2024	03	0,2	332	15,5	66	1006	0	0	2,9
09/05/2024	04	0,2	323	15,4	72	1006	0	0	1,9
09/05/2024	05	0,1	287	14,1	71	1006	1	0	1,3
09/05/2024	06	0,1	291	14,7	67	1007	62	0	0,3
09/05/2024	07	0,1	274	15,9	64	1007	103	0	1,3
09/05/2024	08	0,1	210	18,5	63	1007	325	0	0,4
09/05/2024	09	0,1	169	21	52	1007	648	0	1,2
09/05/2024	10	0,3	156	23,1	42	1006	786	0	2,3
09/05/2024	11	1,5	149	24,3	33	1006	879	0	5,6
09/05/2024	12	7,4	129	22,8	38	1005	915	0	12,3
09/05/2024	13	11,6	134	22	40	1004	900	0	18,8
09/05/2024	14	12,3	131	21,7	48	1004	826	0	19,8
09/05/2024	15	12	131	21,9	48	1003	682	0	20,5
09/05/2024	16	10	132	22,1	48	1003	579	0	17,4
09/05/2024	17	10,1	130	21,7	50	1003	346	0	16,7
09/05/2024	18	6,8	132	21,3	51	1003	132	0	13,3
09/05/2024	19	3,5	127	20,8	55	1004	52	0	8,7
09/05/2024	20	0,4	79	20,3	57	1004	0	0	3,4
09/05/2024	21	2,6	30	19,2	66	1005	0	0	6,5
09/05/2024	22	5,4	30	18,7	63	1005	0	0	10,4
09/05/2024	23	5,7	26	18,6	62	1005	0	0	10,9
10/05/2024	00	4,5	32	18,4	61	1005	0	0	10,7
10/05/2024	01	5,4	25	18,2	59	1005	0	0	9,7
10/05/2024	02	1	4	18,1	58	1004	0	0	3
10/05/2024	03	0,3	321	17	63	1004	0	0	1,6
10/05/2024	04	0,2	316	17	62	1004	0	0	1,1
10/05/2024	05	0,1	285	16,8	62	1004	3	0	0,3
10/05/2024	06	0,1	265	17	60	1005	75	0	0,4
10/05/2024	07	0,1	264	18,9	53	1005	160	0	0,4
10/05/2024	08	0,1	211	20,6	50	1005	363	0	0,9
10/05/2024	09	0,2	129	22,3	45	1005	621	0	1,1
10/05/2024	10	1	128	23,2	43	1005	782	0	4,2
10/05/2024	11	2,5	124	23	38	1005	816	0	7,5
10/05/2024	12	6,5	136	22,1	39	1005	884	0	11,5
10/05/2024	13	6,3	129	21,7	47	1005	903	0	13,2
10/05/2024	14	6,9	122	21,3	49	1004	841	0	15,1
10/05/2024	15	6,3	121	21,4	45	1004	730	0	14,2
10/05/2024	16	5,1	127	21,4	46	1004	579	0	12,1
10/05/2024	17	3,9	123	21,4	44	1003	400	0	10,3
10/05/2024	18	2,3	135	21,4	47	1003	209	0	7,1
10/05/2024	19	0,2	51	20,7	55	1004	39	0	2,6
10/05/2024	20	1,1	43	18,8	65	1004	0	0	3,3
10/05/2024	21	0,7	23	18,7	63	1005	0	0	2,5
10/05/2024	22	0,3	20	18,6	60	1005	0	0	1,3
10/05/2024	23	0,5	27	18,4	62	1005	0	0	1,3
11/05/2024	00	0,3	43	17,9	63	1005	0	0	1
11/05/2024	01	0,5	338	17	60	1005	0	0	1,9
11/05/2024	02	0,7	323	16,5	59	1004	0	0	2,4
11/05/2024	03	0,9	310	15,7	60	1004	0	0	2,7
11/05/2024	04	0,5	304	15,6	59	1004	0	0	3,5
11/05/2024	05	0,5	301	15,3	60	1004	2	0	3,5
11/05/2024	06							0	
11/05/2024	07							0	
11/05/2024	08	0,1	264	19,8	44	1005	406	0	0,7
11/05/2024	09							0	
11/05/2024	11	1,7	128	23,3	35	1005	845	0	6,2
11/05/2024	12	3,6	123	22,6	37	1004	891	0	9,4
11/05/2024	13	3,2	127	22,2	40	1004	547	0	9,4
11/05/2024	14	1,1	147	23,1	39	1004	631	0	6
11/05/2024	15	0,7	167	23,8	40	1004	714	0	5
11/05/2024	16	2,8	150	22,7	45	1003	518	0	8,3
11/05/2024	17	3,7	133	21,2	54	1003	322	0	8
11/05/2024	18	0,5	160	21,6	57	1003	172	0	3,6
11/05/2024	19	0,5	52	20,3	66	1003	59	0	3
11/05/2024	20	0,2	83	18,9	75	1003	0	0	1,4
11/05/2024	21	0,1	59	18,6	80	1004	0	0	0,5
11/05/2024	22	0,1	54	18,4	85	1004	0	0	0,5
11/05/2024	23	0,3	39	18,4	83	1004	0	0	0,9
12/05/2024	00	0,2	28	18,4	81	1004	0	0	0,5
12/05/2024	01	0,1	87	18	88	1004	0	0	0,3
12/05/2024	02	0,2	26	17,7	92	1003	0	0	0,3
12/05/2024	03	0,2	20	17,3	93	1003	0	0	0,5
12/05/2024	04	0,2	355	17	89	1003	0	0	0,3
12/05/2024	05	0,1	294	16,6	78	1003	0	0	0,3
12/05/2024	06	0,1	308	16,5	79	1003	30	0	0,5
12/05/2024	07	0,1	316	17,8	71	1004	170	0	1
12/05/2024	08	0,1	312	19,6	74	1004	388	0	0,9
12/05/2024	09	0,1	325	22	65	1004	535	0	0,6
12/05/2024	10	0,5	101	23	61	1004	709	0	3,4
12/05/2024	11	1,7	118	22,4	59	1004	856	0	6,9
12/05/2024	12	3,1	124	21,9	56	1003	898	0	8,6
12/05/2024	13	3,5	126	21,8	58	1003	886	0	8,6
12/05/2024	14	2	134	23,1	51	1002	802	0	7,3
12/05/2024	15	0,9	172	23,5	50	1001	690	0	6,5
12/05/2024	16	1,6	130	22,8	53	1001	505	0	7,5
12/05/2024	17	0,7	148	22,4	60	1001	326	0	5,4
12/05/2024	18	0,9	100	21,3	64	1001	172	0	6,3
12/05/2024	19	0,8	107	20,2	67	1001	39	0	5,7
12/05/2024	20	0,6	106	19,4	73	1002	0	0	5,2
12/05/2024	21	0,5	64	19,1	80	1002	0	0	3,9
12/05/2024	22	0,2	43	18,9	85	1003	0	0	1,3
12/05/2024	23	0,2	31	18,9	85	1002	0	0	0,7
13/05/2024	00	0,1	8	18,7	84	1002	0	0	0,4
13/05/2024	01	0,1	8	18,8	82	1002	0	0	0,4
13/05/2024	02	0,1	7	18,7	78	1001	0	0	0,4
13/05/2024	03	0,1	14	18,7	77	1001	0	0	0,4
13/05/2024	04	0,2	22	18,6	72	1001	0	0	0,4
13/05/2024	05	0,3	62	18,4	69	1000	1	0	0,3
13/05/2024	06	0,1	296	18,3	71	1001	56	0	0,7
13/05/2024	07	0,5	311	18,9	67	1001	201	0	2,2
13/05/2024	08	0,1	291	20,9	62	1001	392	0	1,5
13/05/2024	09	0,1	234	23,5	47	1000	604	0	0,6
13/05/2024	10	0,1	178	25,7	38	1000	731	0	1,2
13/05/2024	11	2,4	129	23,8	55	999	831	0	7,4
13/05/2024	12	1	169	24,7	50	998	855	0	6,2
13/05/2024	13	2,8	133	23,4	50	997	816	0	9,3
13/05/2024	14	3,8	128	22,1	58	997	689	0	11,1
13/05/2024	15	2,6	145	21,7	61	996	392	0	8,8
13/05/2024	16	0,8	163	21,7	68	996	305	0	5,2
13/05/2024	17	0,9	104	21,2	73	996	241	0	5,6
13/05/2024	18	1	88	20,4	79	995	137	0	5,2
13/05/2024	19	0,9	93	19,8	81	995	36	0	5,3
13/05/2024	20	0,3	32	19,6	79	994	0	0	2,9
13/05/2024	21	1,1	59	19,3	80	995	0	0	3,9
13/05/2024	22	0,4	24	19,3	85	994	0	0	3,4
13/05/2024	23	1,3	20	18,8	89	994	0	0	3,6
14/05/2024	00	0,4	20	18,7	90	993	0	0	1,6
14/05/2024	01	0,2	34	18,6	83	992	0	0	0,7
14/05/2024	02	0,1	353	18,5	75	992	0	0	0,4
14/05/2024	03	0,1	268	17,8	83	991	0	0	0,4
14/05/2024	04	0,1	258	17,6	80	991	0	0	0,4
14/05/2024	05	0,1	253	17,5	79	990	0	0	0,4
14/05/2024	06	0,1	304	17,6	78	990	45	0	0,6
14/05/2024	07	0,2	264	19,8	68	991	247	0	1,6
14/05/2024	08	1,8	207	22,1	56	991	289	0	6,3
14/05/2024	09	2,8	317	23,8	52	991	310	0	10,9
14/05/2024	10	0,8	80	23	65	991	614	0	5,7
14/05/2024	11	0,8	148	24,1	60	991	871	0	4,9
14/05/2024	12	2,2	137	23,7	60	991	910	0	8,3
14/05/2024	13	1,2	194	23,8	59	990	896	0	7,6
14/05/2024	14	1,3	188	23,8	63	990	844	0	8,5
14/05/2024	15	6	131	21,4	75	990	518	0	13,1
14/05/2024	16	5,4	126	20,3	82	990	423	0	11,7
14/05/2024	17	5	131	19,9	84	991	262	0	11,7
14/05/2024	18	1,2	202	19,7	85	991	102	0	7,9
14/05/2024	19	0,8	199	19,6	84	991	40	0	5,3
14/05/2024	20	1	93	18,9	83	992	1	0	6,3
14/05/2024	21	1,2	29	18,8	81	993	0	0	4,8
14/05/2024	22	0,1	3	18,4	79	993	0	0	1
14/05/2024	23	0,1	287	18,4	77	993	0	0	1,7
15/05/2024	00	0,1	306	17,9	80	993	0	0	0,4
15/05/2024	01	0,4	313	17,2	83	993	0	0	3
15/05/2024	02	0,4	304	16,6	86	992	0	0	3,7
15/05/2024	03	0,2	302	16,3	87	992	0	0	3,2
15/05/2024	04	0,2	312	15,9	89	992	0	0	1,9
15/05/2024	05	0,1	305	15,8	88	992	2	0	0,5
15/05/2024	06	0,1	311	16,3	75	993	62	0	1,3
15/05/2024	07	0,3	318	17,7	58	993	247	0	3
15/05/2024	08	0,4	0	19,6	55	993	363	0	2,4
15/05/2024	09	0,6	127	20,6	63	993	602	0	5,2
15/05/2024	10	1,5	157	20,4	64	993	715	0	7,9
15/05/2024	11	1,5	199	20,9	62	993	881	0	9,3
15/05/2024	12	2,1	200	20,7	58	993	915	0	10,6
15/05/2024	13	1,7	193	21,3	52	993	897	0	8,5
15/05/2024	14	1,8	174	21,4	51	992	837	0	10,3
15/05/2024	15	1,7	190	21,2	58	992	717	0	9,2
15/05/2024	16	1,4	194	20,2	66	992	461	0	7,3
15/05/2024	17	1,3	175	20,1	68	992	339	0	7,3
15/05/2024	18	1,2	152	19	75	993	119	0	7,7
15/05/2024	19	0,8	167	18,5	80	993	27	0	6,4
15/05/2024	20	0,6	67	17,8	84	994	1	0	4,3
15/05/2024	21	0,3	73	17,6	86	995	0	0	2,5
15/05/2024	22	0,6	31	17,4	89	995	0	0	2,2
15/05/2024	23	0,1	7	17,2	90	995	0	0	0,7
16/05/2024	00	0,3	17	17	92	995	0	0	1,1
16/05/2024	01	0,1	286	16,3	91	995	0	0	2,1
16/05/2024	02	1	306	15,5	93	994	0	0	4,2
16/05/2024	03	0,2	294	15,1	93	994	0	0	2,3
16/05/2024	04	1,9	287	14,5	91	994	0	0	6,1
16/05/2024	05	2,7	272	14,3	81	994	3	0	7
16/05/2024	06	2,8	261	15	55	994	63	0	7,1
16/05/2024	07	2,8	258	16,8	46	995	258	0	8,6
16/05/2024	08	3,5	257	18,6	39	995	431	0	10,1
16/05/2024	09	4,2	261	20,2	34	995	661	0	13,5
16/05/2024	10	6	270	20,8	31	994	798	0	16,7
16/05/2024	11	6,1	263	21,5	29	994	892	0	18,8
16/05/2024	12	6,2	261	22,2	26	994	926	0	17,7
16/05/2024	13	6	263	23,1	24	993	910	0	16,1
16/05/2024	14	5,3	261	24,1	23	993	817	0	15,7
16/05/2024	15	6,1	263	24,6	22	992	731	0	16,4
16/05/2024	16	6,6	264	24,9	21	992	431	0	16,9
16/05/2024	17	4,8	268	24,8	22	992	216	0	14,6
16/05/2024	18	4,6	274	24,8	22	992	153	0	13
16/05/2024	19	3,5	280	24,7	23	993	61	0	10,9
16/05/2024	20	3,2	292	23,6	26	993	1	0	9,1
16/05/2024	21	1,4	292	22,8	28	994	0	0	5,4
16/05/2024	22	0,2	316	21,3	44	995	0	0	1,8
16/05/2024	23	0,3	111	19,8	71	995	0	0	2,6
17/05/2024	00	0,1	223	19,4	59	995	0	0	0,9
17/05/2024	01	0,1	232	19,3	38	995	0	0	0,5
17/05/2024	02	0,1	193	18,7	37	994	0	0	1,1
17/05/2024	03	0,2	228	18,4	37	994	0	0	1
17/05/2024	04	1,9	223	17,7	40	994	0	0	4,6
17/05/2024	05	1,1	248	17,1	42	994	1	0	4,2
17/05/2024	06	0,2	253	17,5	43	995	23	0	3,1
17/05/2024	07	0,2	263	18,4	42	995	125	0	3,1
17/05/2024	08	0,1	238	20,6	39	996	366	0	1,9
17/05/2024	09	0,1	226	22,6	36	995	513	0	1,7
17/05/2024	10	0,8	137	24,6	35	995	601	0	3,5
17/05/2024	11	4,1	134	23	40	995	698	0	7,7
17/05/2024	12	4,7	138	24,1	38	994	882	0	10,3
17/05/2024	13	7,7	146	23,4	46	994	636	0	14,8
17/05/2024	14	8,3	149	22,7	46	994	534	0	14,4
17/05/2024	15	8,7	138	23,4	44	993	615	0	15,8
17/05/2024	16	12,8	137	22,4	46	993	427	0	20,3
17/05/2024	17	10	137	22,5	49	993	384	0	18,4
17/05/2024	18	10,1	141	22,2	49	993	205	0	18,1
17/05/2024	19	7,6	139	21,7	54	993	56	0	14,8
17/05/2024	20	2,2	124	21,5	58	994	1	0	5,3
17/05/2024	21	5,4	35	20,8	63	995	0	0	12,5
17/05/2024	22	8,5	28	19,2	81	995	0	0	15,8
17/05/2024	23	6,5	31	18,7	88	995	0	0	14
18/05/2024	00	3,4	42	18,5	90	995	0	0	9,1
18/05/2024	01	2,6	42	18,4	93	995	0	0	8,3
18/05/2024	02	1,9	37	18,2	94	995	0	0	6,4
18/05/2024	03	2,4	29	17,8	97	995	0	0	5,8
18/05/2024	04	0,6	14	17,6	97	996	0	0	3,8
18/05/2024	05	0,3	331	17,5	97	996	1	0	2,6
18/05/2024	06	0,1	318	17,1	86	997	47	0	2,2
18/05/2024	07	0,4	323	18,3	79	997	229	0	2,6
18/05/2024	08	0,6	27	20,5	69	997	370	0	3,4
18/05/2024	09	0,5	205	21,9	65	998	646	0	4,8
18/05/2024	10	0,9	216	21,8	67	998	795	0	6,4
18/05/2024	11	1,4	202	21,8	67	998	867	0	8,2
18/05/2024	12	1,8	197	21,9	62	997	909	0	9,1
18/05/2024	13	1,6	177	22	66	997	903	0	8
18/05/2024	14	1,4	174	22,3	68	997	781	0	7,3
18/05/2024	15	1,3	171	22,2	70	996	671	0	8,7
18/05/2024	16	1,4	161	21,7	73	996	455	0	7,6
18/05/2024	17	2	166	20,9	77	996	269	0	8,7
18/05/2024	18	1,5	180	20,4	79	996	153	0	6,9
18/05/2024	19	1,3	146	19,7	84	997	38	0	6,4
18/05/2024	20	0,5	196	19	89	997	1	0	5,2
18/05/2024	21	0,9	136	18,6	93	998	0	0	5,2
18/05/2024	22	1,1	42	18,4	92	999	0	0	5,3
18/05/2024	23	2,5	42	18,2	94	998	0	0	6,7
19/05/2024	00	1,9	35	18,2	96	998	0	0	6,2
19/05/2024	01	1,7	26	17,9	96	997	0	0	5,8
19/05/2024	02	2	28	17,8	96	997	0	0	4,4
19/05/2024	03	1	31	17,6	96	996	0	0	3,1
19/05/2024	04	0,1	86	17,9	95	996	0	0	1
19/05/2024	05	0,2	49	18	92	997	1	0	2,3
19/05/2024	06	0,3	107	18,2	91	997	54	0	2,2
19/05/2024	07	0,5	27	19,4	82	997	241	0	3
19/05/2024	08	0,5	79	20	76	997	291	0	3,9
19/05/2024	09	0,6	93	21,3	70	997	640	0	5,1
19/05/2024	10	1	119	22	65	997	740	0	5,3
19/05/2024	11	1	146	22,5	61	997	862	0	5,5
19/05/2024	12	0,8	136	23,4	57	996	874	0	5,1
19/05/2024	13	0,8	197	23,8	56	995	902	0	5,6
19/05/2024	14	3,2	153	22,6	61	994	790	0	10,5
19/05/2024	15	6,7	123	20,6	75	994	767	0	13
19/05/2024	16	4,4	129	20,6	75	994	401	0	9,8
19/05/2024	17	5,7	122	19,9	81	994	145	0	10,5
19/05/2024	18	3,2	123	19,8	82	994	42	0	7,8
19/05/2024	19	2,4	122	19,6	87	995	19	0	5,3
19/05/2024	20	1,4	94	19,3	92	995	6	0	6,9
19/05/2024	21	1	110	19,1	93	996	0	0	6,1
19/05/2024	22	2,6	40	18,9	93	996	0	0	7,8
19/05/2024	23	2,6	54	18,8	93	996	0	0	7,8
20/05/2024	00	3,6	26	18,8	92	996	0	0	8,3
20/05/2024	01	2,5	40	18,6	92	996	0	0	7,6
20/05/2024	02	2,4	57	18,6	89	996	0	0	7,7
20/05/2024	03	0,4	69	18,4	79	996	0	0	3
20/05/2024	04	0,2	56	18,3	77	996	0	0	1,2
20/05/2024	05	0,1	352	18,1	78	996	0	0	1
20/05/2024	06	0,7	324	17,8	87	996	32	0	3,1
20/05/2024	07	2,5	314	18,4	78	997	200	0	7,3
20/05/2024	08	0,1	285	20,8	67	997	315	0	2,4
20/05/2024	09	0,3	276	21,8	61	997	538	0	3,7
20/05/2024	10	0,4	212	23,7	49	996	708	0	4,2
20/05/2024	11	5,2	140	22	64	996	663	0	10,3
20/05/2024	12	5,8	140	21,9	63	996	591	0	10,2
20/05/2024	13	8,3	135	21,3	68	995	545	0	12,9
20/05/2024	14	2,7	174	22,4	67	996	697	0	9,8
20/05/2024	15	5,8	122	20,4	80	996	493	0	14,3
20/05/2024	16	4,3	156	20,8	78	996	554	0	11,2
20/05/2024	17	1,5	184	20,3	81	996	143	0	9,6
20/05/2024	18	2,9	118	19,2	86	996	42	0	11,4
20/05/2024	19	2,6	100	19,1	84	997	38	0	10,3
20/05/2024	20	4,7	44	18,9	84	997	0	0	11,8
20/05/2024	21	2	4	18,8	82	998	0	0	6,9
20/05/2024	22	2,3	34	18,6	81	999	0	0	5,9
20/05/2024	23	0,5	18	18,7	78	999	0	0	1,8
21/05/2024	00	0,1	322	18,5	75	999	0	0	1,9
21/05/2024	01	0,2	307	18,2	80	999	0	0	2
21/05/2024	02	0,1	282	17,7	84	998	0	0	1,2
21/05/2024	03	0,2	296	17,3	88	998	0	0	2,6
21/05/2024	04	0,2	274	17	88	998	0	0	1,9
21/05/2024	05	0,1	247	16,5	91	999	4	0	0,8
21/05/2024	06	0,1	255	17,2	85	999	52	0	1,4
21/05/2024	07	0,1	267	18,5	74	999	247	0	2,5
21/05/2024	08	0,1	244	20,9	61	999	306	0	2,5
21/05/2024	09	0,2	229	23,4	44	1000	623	0	3,4
21/05/2024	10	1,3	289	25,1	33	999	792	0	7,3
21/05/2024	11	1,1	259	26,6	29	999	760	0	7,3
21/05/2024	12	2,2	300	25,4	36	999	438	0	9,4
21/05/2024	13	2,9	188	23,5	61	999	895	0	10,8
21/05/2024	14	3,7	163	22,7	64	999	722	0	14,5
21/05/2024	15	2,1	175	22,5	71	999	609	0	10,6
21/05/2024	16	4,7	109	21,2	74	999	480	0	16,6
21/05/2024	17	4,3	120	21	72	999	372	0	15,5
21/05/2024	18	5,7	56	20,2	75	999	219	0	15,1
21/05/2024	19	6,3	46	19,5	75	1000	60	0	15,2
21/05/2024	20	4,1	48	18,9	78	1000	1	0	11,1
21/05/2024	21	2,3	37	18,7	78	1001	0	0	6,7
21/05/2024	22	2,6	25	18,7	81	1003	0	0	8,3
21/05/2024	23	0,7	321	18,8	72	1003	0	0	4,7
22/05/2024	00	0,2	252	18,4	74	1002	0	0	2
22/05/2024	01	0,4	270	17,8	73	1002	0	0	4
22/05/2024	02	1,8	312	17,3	60	1002	0	0	5,4
22/05/2024	03	1,5	306	16,9	60	1002	0	0	5,6
22/05/2024	04	0,7	300	16,7	61	1002	0	0	4,7
22/05/2024	05	2,7	316	16,2	63	1002	4	0	6,3
22/05/2024	06	1,7	299	16,5	61	1003	60	0	6,5
22/05/2024	07	0,6	289	17,8	55	1003	262	0	4,9
22/05/2024	08	0,3	327	20,4	47	1003	283	0	2,6
22/05/2024	09	0,3	131	22,5	40	1003	656	0	2,7
22/05/2024	10	0,5	128	22,6	41	1003	791	0	4,4
22/05/2024	11	0,5	144	23,4	41	1003	865	0	4,2
22/05/2024	12	1	177	23,9	39	1003	887	0	6,9
22/05/2024	13	1,4	178	23,9	40	1002	910	0	7,3
22/05/2024	14	7,9	136	21,3	63	1002	839	0	15,2
22/05/2024	15	7	129	21,3	61	1002	734	0	13,9
22/05/2024	16	3,8	125	22	62	1001	572	0	11,2
22/05/2024	17	1,7	143	22,7	60	1001	408	0	8,4
22/05/2024	18	1,3	170	22,3	61	1001	224	0	7,1
22/05/2024	19	2,7	69	20,5	73	1001	57	0	8,9
22/05/2024	20	6	37	19,4	77	1002	1	0	12,3
22/05/2024	21	6,7	34	19,1	78	1002	0	0	13,4
22/05/2024	22	6,1	32	18,9	78	1003	0	0	12
22/05/2024	23	3,7	32	18,7	76	1003	0	0	8,7
23/05/2024	00	2,2	16	18,5	75	1003	0	0	6,3
23/05/2024	01	0,8	331	18,3	71	1002	0	0	4,4
23/05/2024	02	0,1	330	17,6	71	1002	0	0	1,3
23/05/2024	03	0,6	321	17,1	73	1002	0	0	2,7
23/05/2024	04	1,1	316	16,8	74	1003	0	0	3,9
23/05/2024	05	0,1	315	16,6	73	1003	4	0	1,6
23/05/2024	06	0,6	324	16,5	71	1004	71	0	2,8
23/05/2024	07	0,3	323	18	64	1004	226	0	1,7
23/05/2024	08	0,6	21	20	59	1004	209	0	3,3
23/05/2024	09	2	92	21	59	1004	544	0	8
23/05/2024	10	2	149	21,3	60	1005	676	0	10
23/05/2024	11	1,8	171	21,8	68	1004	837	0	9,2
23/05/2024	12	1,8	189	22,1	60	1004	870	0	10,2
23/05/2024	13	2,3	158	22,1	52	1004	791	0	10,6
23/05/2024	14	1,4	197	22,7	55	1003	772	0	8,1
23/05/2024	15	1,3	199	22,4	63	1003	574	0	7,6
23/05/2024	16	1,1	182	22,1	71	1003	451	0	7,5
23/05/2024	17	1,2	156	21,7	74	1003	269	0	7,3
23/05/2024	18	0,6	179	20,7	80	1003	90	0	5,5
23/05/2024	19	2,2	125	20	84	1003	37	0	6,3
23/05/2024	20	0,9	82	19,7	87	1003	2	0	4
23/05/2024	21	1,7	54	19,3	93	1004	0	0	6,1
23/05/2024	22	2	51	19,2	94	1004	0	0	6,7
23/05/2024	23	1,2	51	19,1	94	1004	0	0	5,7
24/05/2024	00	1,6	47	18,8	95	1004	0	0	4,9
24/05/2024	01	1,3	25	18,4	98	1004	0	0	4,3
24/05/2024	02	1,1	32	18,1	98	1004	0	0	4,4
24/05/2024	03	1,6	28	17,8	99	1003	0	0	5,2
24/05/2024	04	0,4	39	17,5	97	1003	0	0	1,8
24/05/2024	05	0,1	315	17	96	1003	5	0	0,5
